Date:	Monday, March 30, 2026, 5:46 PM
Measurement type:	Photoluminescence
Temperature: 	9.857 K
Integration time:	0.500 s
Excitation power:	16.80112 nW
Center wavelength	1078.132 nm / 1.150 eV
Dispersion window:	304.943 nm / 0.332 eV
Entrance slit width:	0.501 mm
Exit slit width:	0.000 mm
 	
Energy 	Powerspectrum 
(eV)	(Counts/0.500s)
Excitation power	100.75mW
	
1.007751232	-36.691256798106934
1.007995217	-49.27927310890924
1.008239321	-46.50731434178135
1.008483543	-43.7262937453865
1.008727883	-42.01095074672848
1.008972341	-27.397558704362993
1.009216918	-56.6951004989613
1.009461614	-28.264003873458044
1.009706428	-55.33960936815217
1.009951361	-19.208776265669385
1.010196413	-40.478040695701445
1.010441584	-48.84520586538615
1.010686874	-87.78371376013587
1.010932283	-22.651664658920293
1.011177812	-43.10059378571057
1.011423459	-25.424558040331203
1.011669226	-20.027036854518062
1.011915113	-51.33738477514285
1.012161119	-45.09515378857034
1.012407244	-23.382071530320495
1.01265349	-28.233570256584386
1.012899855	-11.730691792990156
1.01314634	-43.13360395473025
1.013392945	-36.43400583434213
1.01363967	-43.9498483754773
1.013886515	-32.0879848434362
1.014133481	-52.79881556465994
1.014380567	-24.08092991674094
1.014627773	-33.69540892908429
1.0148751	-23.85649040274639
1.015122548	-26.13232313887099
1.015370116	-33.18855479361043
1.015617805	-37.18313827764783
1.015865614	-19.14504202282958
1.016113545	-19.650741000017106
1.016361597	-3.162457693092602
1.01660977	-22.88668249894367
1.016858064	-5.6967954522857935
1.01710648	-28.772123549028628
1.017355017	-23.97445131083689
1.017603675	-20.45711499286259
1.017852455	-22.143604908564892
1.018101357	-20.648539701696528
1.01835038	-18.312949411892166
1.018599525	-20.574265341692904
1.018848793	-24.738680860862125
1.019098182	-45.51834741016012
1.019347693	-8.581484299303424
1.019597327	-28.480006865366747
1.019847083	-4.080199518831786
1.020096961	-7.580792879328469
1.020346962	-25.65919574622815
1.020597085	-21.718926783891774
1.020847331	-7.0686690892786705
1.0210977	-14.025895513423272
1.021348191	-18.693366901098276
1.021598806	-20.49316734361394
1.021849543	-17.527867430055444
1.022100404	-27.118078628262264
1.022351387	-8.390017720951246
1.022602495	-18.950296938602843
1.022853725	-0.7252172947562208
1.023105079	-22.01661587344704
1.023356556	1.2669248906810249
1.023608158	-4.90231479370164
1.023859883	-9.032664621289987
1.024111731	-3.66784273195254
1.024363704	-9.90697802495492
1.024615801	-15.442351012419254
1.024868022	-7.409391961699146
1.025120367	-14.788757977095107
1.025372836	-10.035953604571587
1.02562543	-7.95911646274398
1.025878148	-3.560267691951578
1.026130991	-13.995849528133244
1.026383958	-3.7140336282116726
1.02663705	-15.730264090242201
1.026890267	-2.352010806601691
1.027143609	-2.8534376170564397
1.027397076	-5.631855527743914
1.027650668	2.8153004219970437
1.027904386	-0.9022751651155547
1.028158228	-8.029016738007899
1.028412196	-2.587235891220214
1.02866629	-11.119780746822034
1.028920509	-0.9875077506467348
1.029174854	-9.714654520120543
1.029429325	-1.5969931016509205
1.029683921	-11.607384105124643
1.029938643	-1.0162220888911093
1.030193492	-2.71670924449817
1.030448467	0.40678294264775966
1.030703568	-0.304743882276011
1.030958795	4.998053375989056
1.031214148	6.686091054173656
1.031469629	2.2229056604735034
1.031725236	-0.9781994954692599
1.031980969	-1.1124725889312586
1.032236829	-2.4149284606797425
1.032492817	0.9690331332129521
1.032748931	4.949810820507317
1.033005172	6.215835842088949
1.033261541	-0.7007769427885328
1.033518037	-0.4137377489549251
1.03377466	1.4985833733644565
1.03403141	2.933518537837693
