Date:	Monday, March 30, 2026, 5:44 PM
Measurement type:	Photoluminescence
Temperature: 	9.805 K
Integration time:	0.600 s
Excitation power:	12.6406 nW
Center wavelength	1078.132 nm / 1.150 eV
Dispersion window:	304.943 nm / 0.332 eV
Entrance slit width:	0.501 mm
Exit slit width:	0.000 mm
 	
Energy 	Powerspectrum 
(eV)	(Counts/0.600s)
Excitation power	68.92mW
	
1.007751232	-69.66127805413059
1.007995217	-23.55196541258863
1.008239321	-48.877376104378534
1.008483543	-43.67575312201148
1.008727883	-53.05627685166657
1.008972341	-39.89088078893307
1.009216918	-51.34988995809255
1.009461614	-52.713802043025474
1.009706428	-75.60932113652343
1.009951361	-39.76836066758675
1.010196413	-86.5144470088866
1.010441584	-10.573886196805525
1.010686874	-12.333529727065374
1.010932283	-23.48920935956343
1.011177812	-51.60745912103115
1.011423459	-26.881358283497455
1.011669226	-46.05108763340802
1.011915113	-3.580245528877719
1.012161119	-38.80822312811128
1.012407244	-37.89452774674933
1.01265349	-49.0524404474296
1.012899855	-38.04093515009216
1.01314634	-52.72734703223663
1.013392945	-14.236708987218284
1.01363967	-53.10660066501224
1.013886515	-2.9860617091294346
1.014133481	-30.130271495883818
1.014380567	-10.712893147373645
1.014627773	-38.20962983672955
1.0148751	-10.66960316920055
1.015122548	-38.2537875126727
1.015370116	-9.789043728471606
1.015617805	-17.46169490161153
1.015865614	-22.173737699595844
1.016113545	-37.38405047109656
1.016361597	-41.218491414880596
1.01660977	-39.20703660384796
1.016858064	-30.96872104516878
1.01710648	-36.765057210519544
1.017355017	-9.625196042862383
1.017603675	-43.44785707453261
1.017852455	-3.7244555056615587
1.018101357	-45.331385514182514
1.01835038	-14.063450663787322
1.018599525	-38.76993951356979
1.018848793	0.6875331450967052
1.019098182	-2.2362936605693386
1.019347693	-27.1932911951677
1.019597327	-12.817622843889648
1.019847083	-16.681850094225886
1.020096961	-35.80509790093624
1.020346962	-1.5427208873998999
1.020597085	-21.477860210611965
1.020847331	-14.399377662803508
1.0210977	-31.984690821343133
1.021348191	-2.817436664625335
1.021598806	-20.535827495187533
1.021849543	2.90542915092529
1.022100404	-14.781025354864
1.022351387	-5.838084754685698
1.022602495	-14.402360767484936
1.022853725	-13.286909524491337
1.023105079	-8.246608609747296
1.023356556	-15.231216641547366
1.023608158	-22.13275412829488
1.023859883	-4.738181041411757
1.024111731	-25.412813317367693
1.024363704	-5.337669384047922
1.024615801	-12.152485331777623
1.024868022	-6.892975678815354
1.025120367	-10.198667561949923
1.025372836	-3.6347729198126797
1.02562543	-13.403941716935275
1.025878148	-5.109654576016766
1.026130991	-9.355468212617025
1.026383958	-6.475048166595439
1.02663705	-9.272615157948318
1.026890267	-0.4336138379387113
1.027143609	-19.495863809619586
1.027397076	1.8584302422500807
1.027650668	-20.004545366505187
1.027904386	-0.1058289266956599
1.028158228	-3.411736340870982
1.028412196	-6.443771363647202
1.02866629	0.8571060562549274
1.028920509	-5.00731545943744
1.029174854	0.40499014374491504
1.029429325	-4.319642249261543
1.029683921	-0.6986035569002356
1.029938643	3.668011907340124
1.030193492	-12.783398816658542
1.030448467	-1.1106068602639965
1.030703568	-12.086721936955968
1.030958795	-0.7916128435863987
1.031214148	-15.059334257214804
1.031469629	2.486519212000445
1.031725236	0.5146204555331299
1.031980969	5.267971359774491
1.032236829	2.2603253499072173
1.032492817	-1.8235568120549135
1.032748931	-2.7682466875620415
1.033005172	-4.72114662493151
1.033261541	-2.61243648309773
1.033518037	5.537753621917499
1.03377466	-5.901900084892805
1.03403141	7.066872222709058
1.034288289	-6.731477876395418
1.034545294	1.635590901013824
1.034802428	-1.9241767335158666
1.03505969	1.827253375156753
1.035317079	1.3689987262930836
1.035574597	7.781645615038136
1.035832242	-0.07756154052023345
1.036090016	2.024965751292645
1.036347918	7.669264151743166
1.036605949	-0.8244665411292049
1.036864108	5.222053866399016
1.037122396	4.041592848238388
1.037380812	-1.1813329607135152
1.037639357	9.958556684465622
1.037898032	6.185021215075717
1.038156835	10.148333659471264
1.038415767	0.5790187995229885
1.038674828	5.0849202589535505
1.038934019	-1.6651323212633955
1.039193339	11.412812606039735
1.039452789	11.244511315229724
1.039712368	8.227203986076512
1.039972077	6.5921197742308575
1.040231916	7.535187557214527
1.040491884	10.720952240130877
1.040751983	7.215387570209263
1.041012211	9.901752356310759
1.04127257	7.179446884842177
1.041533059	1.0079812877289647
1.041793679	12.017455908357391
1.042054428	8.071031856292782
1.042315309	14.343508793164037
1.04257632	8.335371046487777
1.042837462	11.659987874642061
1.043098734	5.073299481085512
1.043360138	11.097185405146645
1.043621673	10.756858204200542
1.043883339	14.762726121806583
1.044145136	8.806873870517128
1.044407064	10.26566231421973
1.044669124	10.97201690096732
1.044931315	14.114289693528141
1.045193638	13.008718575873232
1.045456093	18.270097982004998
1.04571868	11.953650795120302
1.045981398	13.66687608662941
1.046244249	16.95512471524611
1.046507232	15.252455147732507
1.046770347	14.288696084139621
1.047033594	17.58231674428254
1.047296974	14.265362334681887
1.047560486	15.90146486385021
1.047824131	19.127208464713753
1.048087909	14.706565075896002
1.048351819	14.663297290806472
1.048615863	21.163717569322678
1.048880039	16.1857952422428
1.049144349	20.017937531979864
1.049408792	16.85779704368635
1.049673368	18.68831978934343
1.049938078	21.152923477693378
1.050202921	22.741366973436737
1.050467898	22.214829035902028
1.050733008	18.87540718815955
1.050998253	18.021623645679245
1.051263631	19.991813758822087
1.051529144	22.398074244114202
1.05179479	22.282024312026383
1.052060571	24.91551730864276
1.052326486	25.279904983191855
1.052592536	23.548252831926032
1.05285872	23.727095530560348
1.053125039	21.187205694944574
1.053391493	23.6289248015264
1.053658081	24.1718251227133
1.053924805	21.816687449328892
1.054191663	26.554876132053906
1.054458657	23.57304486455451
1.054725786	25.097561881859775
1.05499305	29.124109548968505
1.05526045	22.85117206242386
1.055527986	30.62008770703397
1.055795657	21.82461975110846
1.056063464	28.868500185023095
1.056331407	29.194463744375213
1.056599486	28.598563122791152
1.056867701	31.356308817029984
1.057136052	31.101750388951658
1.057404539	29.547345057934013
1.057673163	31.322610734304927
1.057941923	31.888799707255348
1.05821082	29.980605154963364
1.058479854	31.344970347721524
1.058749025	32.51087080523502
1.059018332	29.920345296289785
1.059287777	35.7099540110329
1.059557358	31.019985404323904
1.059827077	36.27108993929813
1.060096934	34.06818510887425
1.060366927	35.19816275329433
1.060637059	39.75610683197379
1.060907328	35.18780636389507
1.061177734	37.21842841769957
1.061448279	37.17196623607259
1.061718962	34.73234658007943
1.061989782	39.01242511974443
1.062260741	36.415352789082654
1.062531838	39.58355749757381
1.062803074	40.667991515621765
1.063074448	39.43522462796031
1.063345961	40.76562273620388
