Date:	Monday, March 30, 2026, 5:44 PM
Measurement type:	Photoluminescence
Temperature: 	9.811 K
Integration time:	0.600 s
Excitation power:	20.34858 nW
Center wavelength	1078.132 nm / 1.150 eV
Dispersion window:	304.943 nm / 0.332 eV
Entrance slit width:	0.501 mm
Exit slit width:	0.000 mm
 	
Energy 	Powerspectrum 
(eV)	(Counts/0.600s)
Excitation power	46.68mW
	
1.007751232	-72.32120227993245
1.007995217	-9.217329689064645
1.008239321	-42.91998248478136
1.008483543	-33.15305694810826
1.008727883	-44.879238586134704
1.008972341	-34.63674244414108
1.009216918	-31.817808561855223
1.009461614	-48.87964054469408
1.009706428	-58.861013382330626
1.009951361	-41.67403364754771
1.010196413	-78.05347250413564
1.010441584	-9.562126804732248
1.010686874	-18.15479735809682
1.010932283	-18.98142777876688
1.011177812	-60.98393754657319
1.011423459	-17.284108132795527
1.011669226	-47.74395088540915
1.011915113	1.0335248509012678
1.012161119	-35.53790229657429
1.012407244	-29.83733848542372
1.01265349	-39.66617140302041
1.012899855	-32.932573287806406
1.01314634	-40.31302640642104
1.013392945	-14.643931015978069
1.01363967	-41.12719589088186
1.013886515	-5.821291078433323
1.014133481	-25.29366956903357
1.014380567	-9.835070484829277
1.014627773	-35.62280776900687
1.0148751	-8.510957858439134
1.015122548	-40.268684323207154
1.015370116	-4.312178515978325
1.015617805	-20.2136068554498
1.015865614	-14.300501257164987
1.016113545	-38.87454690179315
1.016361597	-33.33709953677475
1.01660977	-29.12845520681225
1.016858064	-25.233501858900656
1.01710648	-27.557884008598585
1.017355017	-9.290410186037478
1.017603675	-33.6234156680885
1.017852455	-5.4989709041058354
1.018101357	-37.32989581084848
1.01835038	-15.417599898363399
1.018599525	-39.06519611220057
1.018848793	2.473580380358821
1.019098182	-5.497346545088186
1.019347693	-22.26310938439329
1.019597327	-17.323672443234322
1.019847083	-13.019921380511674
1.020096961	-34.73288200473394
1.020346962	1.5242761582336704
1.020597085	-16.030384267005445
1.020847331	-13.318051381162972
1.0210977	-26.443788225021546
1.021348191	-2.3017939678604713
1.021598806	-12.554325167485125
1.021849543	1.030737185344215
1.022100404	-9.68045761443429
1.022351387	-6.364524965658764
1.022602495	-15.193481427296152
1.022853725	-13.267425794745506
1.023105079	-12.774944225402365
1.023356556	-13.07273270271646
1.023608158	-23.28012770649571
1.023859883	-1.7311168361329252
1.024111731	-24.31944582588469
1.024363704	-1.1335158297426926
1.024615801	-9.905927883443937
1.024868022	-4.990191274766577
1.025120367	-4.620846664444839
1.025372836	-2.7016011702849756
1.02562543	-7.718208082556552
1.025878148	-7.383949748013285
1.026130991	-7.01096180419853
1.026383958	-8.33804880666867
1.02663705	-8.902801465425423
1.026890267	0.057299629374693455
1.027143609	-22.76397064055706
1.027397076	3.1167228676514998
1.027650668	-20.824519076965235
1.027904386	2.0466160243462737
1.028158228	-3.2911825743336647
1.028412196	-4.74440443298968
1.02866629	2.7202367651397714
1.028920509	-3.79346473112573
1.029174854	2.625642794919432
1.029429325	-5.172938226236092
1.029683921	2.6675549171980517
1.029938643	2.0645927492504077
