Date:	Monday, March 30, 2026, 5:42 PM
Measurement type:	Photoluminescence
Temperature: 	9.727 K
Integration time:	0.700 s
Excitation power:	9.209379 nW
Center wavelength	1078.132 nm / 1.150 eV
Dispersion window:	304.943 nm / 0.332 eV
Entrance slit width:	0.501 mm
Exit slit width:	0.000 mm
 	
Energy 	Powerspectrum 
(eV)	(Counts/0.700s)
Excitation power	18.08mW
	
1.007751232	-34.46871358173338
1.007995217	-10.113592158032649
1.008239321	-20.466548738332595
1.008483543	-26.385478858756144
1.008727883	-36.10224690357477
1.008972341	-24.738832803358573
1.009216918	-26.37169260686413
1.009461614	-36.316874312023565
1.009706428	-35.14755924409504
1.009951361	-26.122014216508028
1.010196413	-44.23858488298757
1.010441584	4.482518566103266
1.010686874	15.389438821676437
1.010932283	-20.04454651596769
1.011177812	-29.849872863142462
1.011423459	-21.71778093416954
1.011669226	-26.078385371940826
1.011915113	1.546309481322958
1.012161119	-21.430824350512616
1.012407244	-24.18114751592935
1.01265349	-33.32811270324872
1.012899855	-19.74849448602164
1.01314634	-25.598081595393097
1.013392945	-4.089370089395236
1.01363967	-11.924753346530249
1.013886515	-5.282233535269565
1.014133481	5.617335028213567
1.014380567	-11.30422230589798
1.014627773	-11.471954911099358
1.0148751	-10.692787297074846
1.015122548	-19.46219606741704
1.015370116	-7.898847164506411
1.015617805	-10.708108211370245
1.015865614	-10.202181807712305
1.016113545	-33.39217139726708
1.016361597	-23.725786101280402
1.01660977	-22.82006794577974
1.016858064	-17.357980154029512
1.01710648	-10.73028407502399
1.017355017	-6.045477665427721
1.017603675	-14.229758752920633
1.017852455	-6.14925988515908
1.018101357	-18.11246573597187
1.01835038	-14.24573179218463
1.018599525	-19.68799548398977
1.018848793	2.2026990720679755
1.019098182	0.5382891144659129
1.019347693	-15.950618003897548
1.019597327	-15.5441038664033
1.019847083	-8.394596993128552
1.020096961	-26.134607367702454
1.020346962	6.224776259296421
1.020597085	-9.183148654565317
1.020847331	-8.8004323193531
