Date:	Monday, March 30, 2026, 5:40 PM
Measurement type:	Photoluminescence
Temperature: 	9.833 K
Integration time:	0.800 s
Excitation power:	7.598377 nW
Center wavelength	1078.132 nm / 1.150 eV
Dispersion window:	304.943 nm / 0.332 eV
Entrance slit width:	0.501 mm
Exit slit width:	0.000 mm
 	
Energy 	Powerspectrum 
(eV)	(Counts/0.800s)
Excitation power	10.44mW
	
1.007751232	16.645398796035504
1.007995217	-35.96947585620275
1.008239321	10.127267721709758
1.008483543	-23.124440765133684
1.008727883	12.790864962201365
1.008972341	-19.373573275574433
1.009216918	14.03303465767535
1.009461614	-19.876538841739606
1.009706428	25.165376454475105
1.009951361	-21.95995769411457
1.010196413	26.374938682635335
1.010441584	-46.26507794777241
1.010686874	18.600244062680783
1.010932283	-27.517353821307747
1.011177812	18.798103012615424
1.011423459	-25.07291658418575
1.011669226	12.605445556217104
1.011915113	-34.23162781851142
1.012161119	12.755312694701614
1.012407244	-15.328254099849577
1.01265349	16.325012168009366
1.012899855	-11.998724949552999
1.01314634	20.130405249162308
1.013392945	-29.758806545481196
1.01363967	17.39010309505607
1.013886515	-27.802569315960703
1.014133481	17.228426531922565
1.014380567	-22.7514649530219
1.014627773	12.592724065875426
1.0148751	-22.77962479271434
1.015122548	9.48802017037003
1.015370116	-21.171647084474134
1.015617805	9.643829330038846
1.015865614	-13.981476380146113
1.016113545	12.500762861313413
1.016361597	-5.571953581898491
1.01660977	13.491625761675868
1.016858064	-10.89978440839312
1.01710648	14.441754017002435
1.017355017	-21.587072163139986
1.017603675	13.696336718039937
1.017852455	-20.254327205890803
1.018101357	12.599898924350667
1.01835038	-18.35949857889582
1.018599525	11.62191762832259
1.018848793	-22.644705774728063
1.019098182	10.637233804825923
1.019347693	-11.490735145608252
1.019597327	9.215579006165589
1.019847083	-8.836829641505288
1.020096961	12.286926911539984
1.020346962	-21.709681686920035
1.020597085	11.567450182659137
1.020847331	-9.12814970669402
1.0210977	11.971928362944675
1.021348191	-15.780986284120289
1.021598806	9.612105446203943
1.021849543	-16.995038206025548
1.022100404	11.513990717463257
1.022351387	-10.955497330481037
1.022602495	9.25426048221222
1.022853725	-5.7022127050126565
1.023105079	11.237272362140367
1.023356556	-6.866243560012293
1.023608158	11.472022268019225
1.023859883	-12.435539944082812
1.024111731	9.888394816168745
1.024363704	-12.145052172200346
1.024615801	11.233114061492934
1.024868022	-6.957112841640121
1.025120367	9.04419108293037
1.025372836	-9.515799280200717
1.02562543	9.012578380927984
1.025878148	-6.300799761303839
1.026130991	9.495819252273519
1.026383958	-9.390619936711724
1.02663705	11.721605767110542
1.026890267	-8.722539116633763
1.027143609	10.791812644763338
1.027397076	-9.92509378346355
1.027650668	7.824232644359109
1.027904386	-6.02142797726284
1.028158228	7.651742733686028
1.028412196	-4.439895657880963
1.02866629	8.22519520223002
1.028920509	-4.508678868988876
1.029174854	10.570714022621774
1.029429325	-5.410489866481545
1.029683921	9.889398784164293
1.029938643	-6.990472083149677
1.030193492	10.915177902761952
1.030448467	-6.152773611780633
1.030703568	9.237233070866289
1.030958795	-3.386661018835675
1.031214148	9.207398786092053
1.031469629	-4.140143080392985
1.031725236	7.044531992338301
1.031980969	-4.88082821709554
1.032236829	8.958868801130375
1.032492817	-2.036520583577547
1.032748931	8.795989618056321
1.033005172	0.35401555799831774
1.033261541	11.548869887460157
1.033518037	-6.871538479593897
1.03377466	11.48538608115168
1.03403141	-5.3133111433024816
1.034288289	10.974242350673002
1.034545294	-1.212728968751765
1.034802428	7.707304187591419
1.03505969	0.10719633552978416
1.035317079	8.56011974373332
1.035574597	-2.3919954151436484
1.035832242	8.255503535768893
1.036090016	1.989582691148294
1.036347918	9.899971198336786
1.036605949	2.4021786449800877
1.036864108	10.68222487012819
1.037122396	-0.5235843660510269
1.037380812	11.09177885157195
1.037639357	-3.5408865380054504
1.037898032	10.519719513405345
1.038156835	-1.4911386828293542
1.038415767	8.776951443146901
1.038674828	2.670453676706449
1.038934019	8.441266122682588
1.039193339	0.8112012630493557
1.039452789	9.433511713868755
1.039712368	1.84556871213664
1.039972077	11.02360677467254
1.040231916	3.194900216376295
1.040491884	12.180304375697178
1.040751983	1.9858364603562002
1.041012211	12.485430642146138
1.04127257	2.597484911214372
1.041533059	12.046964962918057
1.041793679	0.8592601160679556
1.042054428	10.581349790418972
1.042315309	2.2486837548416307
1.04257632	9.900491411626865
1.042837462	4.7155142145525515
1.043098734	11.009294984046623
1.043360138	5.345900271702853
1.043621673	12.452467194253067
1.043883339	3.8511133653951863
1.044145136	13.305077455054263
1.044407064	6.2068827385194005
1.044669124	13.691969151649095
1.044931315	5.027336450533123
1.045193638	13.527661174715453
1.045456093	3.3279115241795933
1.04571868	12.543978501818277
1.045981398	6.904734411178551
1.046244249	12.151958158869387
1.046507232	7.884913909179225
1.046770347	12.902196154515403
1.047033594	6.871243517272305
1.047296974	13.988961562930625
1.047560486	8.678281749901686
1.047824131	16.451848291115912
1.048087909	9.263480250537084
1.048351819	16.13295741697785
1.048615863	7.712642118136677
1.048880039	16.020313032167362
1.049144349	7.942428336653584
1.049408792	15.711001530937917
1.049673368	10.245914985651186
1.049938078	15.316250122126917
1.050202921	8.943044684697076
1.050467898	15.935865242100947
1.050733008	12.336402347934094
1.050998253	16.850883772720337
1.051263631	12.81162465970023
1.051529144	17.98843952497433
1.05179479	12.196920152568513
1.052060571	18.13891794688225
1.052326486	11.188561461093672
1.052592536	18.42922570074422
1.05285872	12.783274567849691
1.053125039	18.657803242505516
1.053391493	13.770328373787276
1.053658081	18.411282623675227
1.053924805	15.107983678858682
1.054191663	19.54504234770148
1.054458657	15.406928425593717
1.054725786	19.62715901241436
1.05499305	13.082995616164492
1.05526045	20.518335545927282
1.055527986	13.818514866881133
1.055795657	21.328686330174502
1.056063464	16.221116616829736
1.056331407	21.42951613202137
1.056599486	17.02682751595211
1.056867701	21.842699546383137
1.057136052	16.532596663176328
1.057404539	23.041927633226774
1.057673163	17.833665263990714
1.057941923	22.79386041891591
1.05821082	19.61598119156138
1.058479854	24.0071523256751
1.058749025	19.379913292051018
1.059018332	24.393885766310813
1.059287777	19.63754780527555
1.059557358	25.183686199438608
1.059827077	20.586847476221266
1.060096934	26.177411590860725
1.060366927	21.86894263528123
1.060637059	27.18599523349724
1.060907328	22.673708110276007
1.061177734	27.322378533396883
1.061448279	22.60375965198694
1.061718962	27.92916459272023
1.061989782	22.537916880177992
1.062260741	28.61151611917914
1.062531838	23.812977845624033
1.062803074	29.009223796444775
1.063074448	25.45806433710805
1.063345961	29.256077831919992
1.063617612	26.469410762827472
1.063889403	30.109283393913326
1.064161332	27.22489764878312
1.0644334	31.54518693149341
1.064705608	27.654457635370925
1.064977954	31.94271764027732
1.06525044	28.269175598031058
1.065523066	33.22052690939618
1.065795831	28.5382176045883
1.066068736	33.8547141589935
1.06634178	29.137915206708094
1.066614965	34.508265702174576
1.066888289	30.807533988076145
1.067161754	34.87417133459514
1.067435359	32.5736553273617
1.067709104	36.503143498068845
1.06798299	32.67803308194089
1.068257016	37.806903948717384
1.068531183	32.89735968414447
1.06880549	38.86967195544513
1.069079939	35.445838639405494
1.069354528	39.71323667101898
1.069629259	35.28860348880846
1.06990413	40.161883975089964
1.070179143	35.08059061877762
1.070454298	41.17913081341339
1.070729594	37.2898077435191
1.071005031	41.69420997439481
1.071280611	39.52737230386045
1.071556332	43.04377060351143
1.071832195	40.44990590293438
1.0721082	44.542574769264405
1.072384348	41.83534753940345
1.072660638	45.97590550584716
1.07293707	41.74444268072884
1.073213644	47.10341268828223
1.073490362	42.83523245216346
1.073767222	47.96196684908682
1.074044225	43.581302125038334
1.07432137	48.93021069898832
1.074598659	45.043848264683476
1.074876091	49.56908124579165
1.075153667	47.60037764778109
1.075431385	51.232667509775666
1.075709248	48.64665280362014
1.075987254	52.93610529041465
1.076265403	50.291290174580645
1.076543697	55.30793930346036
1.076822134	50.87619701126787
1.077100715	56.05114792099577
1.077379441	51.754182520879645
1.077658311	57.0687658753084
1.077937325	53.9768067129831
1.078216484	57.87537739694187
1.078495788	56.04799974583236
1.078775236	58.86811478488277
1.079054829	56.09544146929371
